base_name_en,rank,condition_en,item_en,stack,percentage
Diablos,MR,Hunt (Bronze),Wyvern Gem,1,3
Diablos,MR,Hunt (Bronze),Large Wyvern Gem,1,1
Diablos,MR,Investigation (Silver),Diablos Chine,2,25
Diablos,MR,Investigation (Silver),Diablos Cortex,2,21
Diablos,MR,Investigation (Silver),Diablos Tailcase+,1,20
Diablos,MR,Investigation (Silver),Twisted Stouthorn,1,16
Diablos,MR,Investigation (Silver),Large Wyvern Gem,1,12
Diablos,MR,Investigation (Silver),Diablos Hardhorn,1,6
Diablos,MR,Investigation (Gold),Diablos Tailcase+,1,22
Diablos,MR,Investigation (Gold),Twisted Stouthorn,1,18
Diablos,MR,Investigation (Gold),Large Wyvern Gem,1,18
Diablos,MR,Investigation (Gold),Diablos Chine,3,16
Diablos,MR,Investigation (Gold),Diablos Cortex,3,13
Diablos,MR,Investigation (Gold),Diablos Hardhorn,1,13
Diablos,MR,Investigation (Purple),Carved Feystone,1,60
Diablos,MR,Investigation (Purple),Ancient Feystone,1,30
Diablos,MR,Investigation (Purple),Sealed Feystone,1,10
Diablos,MR,Guiding Lands (Low),Heavy Dragonvein Bone,1,63
Diablos,MR,Guiding Lands (Low),Twisted Bravehorn,1,37
Diablos,MR,Guiding Lands (Mid),Twisted Bravehorn,1,63
Diablos,MR,Guiding Lands (Mid),Heavy Dragonvein Bone,1,37
Diablos,MR,Guiding Lands (High),Twisted Bravehorn,1,100
Diablos,MR,Guiding Lands (Tempered),Twisted Temperhorn,1,61
Diablos,MR,Guiding Lands (Tempered),Spiritvein Solidbone,1,30
Diablos,MR,Guiding Lands (Tempered),Spiritvein Gem,1,9
Kirin,LR,Track,Kirin Hide,1,100
Kirin,LR,Body Carve,Kirin Hide,1,36
Kirin,LR,Body Carve,Kirin Tail,1,28
Kirin,LR,Body Carve,Kirin Mane,1,21
Kirin,LR,Body Carve,Kirin Thunderhorn,1,15
Kirin,LR,Break Horn,Kirin Thunderhorn,1,100
Kirin,LR,Shiny Drop,Kirin Hide,1,68
Kirin,LR,Shiny Drop,Kirin Mane,1,23
Kirin,LR,Shiny Drop,Dragon Treasure,1,9
Kirin,LR,Palico Bonus,Kirin Hide,1,68
Kirin,LR,Palico Bonus,Kirin Mane,1,23
Kirin,LR,Palico Bonus,Dragon Treasure,1,9
Kirin,LR,Plunderblade,Kirin Hide,1,43
Kirin,LR,Plunderblade,Kirin Tail,1,34
Kirin,LR,Plunderblade,Kirin Mane,1,22
Kirin,LR,Plunderblade,Lightcrystal,1,1
Kirin,LR,Bandit Mantle,Large Scale,1,70
Kirin,LR,Bandit Mantle,Beautiful Scale,1,30
Kirin,LR,Hunt (Bronze),Kirin Mane,1,35
Kirin,LR,Hunt (Bronze),Kirin Hide,1,20
Kirin,LR,Hunt (Bronze),Kirin Tail,1,20
Kirin,LR,Hunt (Bronze),Kirin Thunderhorn,1,16
Kirin,LR,Hunt (Bronze),Lightcrystal,1,9
Kirin,LR,Investigation (Silver),Kirin Tail,1,28
Kirin,LR,Investigation (Silver),Kirin Thunderhorn,1,22
Kirin,LR,Investigation (Silver),Kirin Mane,2,18
Kirin,LR,Investigation (Silver),Lightcrystal,1,18
Kirin,LR,Investigation (Silver),Kirin Hide,2,14
Kirin,LR,Investigation (Gold),Kirin Tail,1,30
Kirin,LR,Investigation (Gold),Kirin Thunderhorn,1,24
Kirin,LR,Investigation (Gold),Lightcrystal,1,22
Kirin,LR,Investigation (Gold),Kirin Mane,3,14
Kirin,LR,Investigation (Gold),Kirin Hide,3,10
Kirin,HR,Track,Kirin Hide+,1,100
Kirin,HR,Body Carve,Kirin Hide+,1,36
Kirin,HR,Body Carve,Kirin Thundertail,1,28
Kirin,HR,Body Carve,Kirin Mane,1,21
Kirin,HR,Body Carve,Kirin Azure Horn,1,15
Kirin,HR,Break Horn,Kirin Azure Horn,1,80
Kirin,HR,Break Horn,Kirin Thunderhorn,1,20
Kirin,HR,Shiny Drop,Kirin Hide+,1,50
Kirin,HR,Shiny Drop,Kirin Mane,1,28
Kirin,HR,Shiny Drop,Dragon Treasure,1,22
Kirin,HR,Palico Bonus,Kirin Hide+,1,50
Kirin,HR,Palico Bonus,Kirin Mane,1,28
Kirin,HR,Palico Bonus,Dragon Treasure,1,22
Kirin,HR,Plunderblade,Kirin Hide+,1,43
Kirin,HR,Plunderblade,Kirin Thundertail,1,34
Kirin,HR,Plunderblade,Kirin Mane,1,22
Kirin,HR,Plunderblade,Novacrystal,1,1
Kirin,HR,Bandit Mantle,Lustrous Scale,1,100
Kirin,HR,Hunt (Bronze),Kirin Mane,1,28
Kirin,HR,Hunt (Bronze),Kirin Hide+,1,21
Kirin,HR,Hunt (Bronze),Elder Dragon Blood,1,16
Kirin,HR,Hunt (Bronze),Kirin Thundertail,1,13
Kirin,HR,Hunt (Bronze),Elder Dragon Bone,1,13
Kirin,HR,Hunt (Bronze),Novacrystal,1,9
Kirin,HR,Investigation (Silver),Kirin Thundertail,1,28
Kirin,HR,Investigation (Silver),Kirin Azure Horn,1,22
Kirin,HR,Investigation (Silver),Novacrystal,1,18
Kirin,HR,Investigation (Silver),Kirin Hide+,2,12
Kirin,HR,Investigation (Silver),Elder Dragon Blood,2,12
Kirin,HR,Investigation (Silver),Elder Dragon Bone,2,8
Kirin,HR,Investigation (Gold),Kirin Azure Horn,1,26
Kirin,HR,Investigation (Gold),Novacrystal,2,22
Kirin,HR,Investigation (Gold),Kirin Thundertail,1,20
Kirin,HR,Investigation (Gold),Kirin Hide+,3,12
Kirin,HR,Investigation (Gold),Elder Dragon Blood,3,12
Kirin,HR,Investigation (Gold),Elder Dragon Bone,3,8
Kirin,HR,Investigation (Purple),Worn Feystone,1,70
Kirin,HR,Investigation (Purple),Warped Feystone,1,13
Kirin,HR,Investigation (Purple),Sullied Streamstone,1,12
Kirin,HR,Investigation (Purple),Shining Streamstone,1,5
Kirin,MR,Track,Kirin Finehide,1,100
Kirin,MR,Body Carve,Kirin Finehide,1,36
Kirin,MR,Body Carve,Kirin Thundertail+,1,28
Kirin,MR,Body Carve,Kirin Silvermane,1,21
Kirin,MR,Body Carve,Kirin Azure Horn+,1,15
Kirin,MR,Break Horn,Kirin Azure Horn+,1,80
Kirin,MR,Break Horn,Kirin Azure Horn,1,20
Kirin,MR,Shiny Drop,Kirin Finehide,1,50
Kirin,MR,Shiny Drop,Kirin Silvermane,1,28
Kirin,MR,Shiny Drop,Old Dragon Treasure,1,22
Kirin,MR,Palico Bonus,Kirin Finehide,1,50
Kirin,MR,Palico Bonus,Kirin Silvermane,1,28
Kirin,MR,Palico Bonus,Old Dragon Treasure,1,22
Kirin,MR,Plunderblade,Kirin Finehide,1,43
Kirin,MR,Plunderblade,Kirin Thundertail+,1,34
Kirin,MR,Plunderblade,Kirin Silvermane,1,22
Kirin,MR,Plunderblade,Purecrystal,1,1
Kirin,MR,Bandit Mantle,Giant Scale,1,70
Kirin,MR,Bandit Mantle,Magnificent Scale,1,30
Kirin,MR,Hunt (Bronze),Kirin Silvermane,1,28
Kirin,MR,Hunt (Bronze),Kirin Finehide,1,21
Kirin,MR,Hunt (Bronze),Pure Dragon Blood,1,16
Kirin,MR,Hunt (Bronze),Kirin Thundertail+,1,13
Kirin,MR,Hunt (Bronze),Large Elder Dragon Bone,1,13
Kirin,MR,Hunt (Bronze),Purecrystal,1,9
Kirin,MR,Investigation (Silver),Kirin Thundertail+,1,28
Kirin,MR,Investigation (Silver),Kirin Azure Horn+,1,22
Kirin,MR,Investigation (Silver),Purecrystal,1,18
Kirin,MR,Investigation (Silver),Kirin Finehide,2,12
Kirin,MR,Investigation (Silver),Pure Dragon Blood,2,12
Kirin,MR,Investigation (Silver),Large Elder Dragon Bone,2,8
Kirin,MR,Investigation (Gold),Kirin Azure Horn+,1,26
Kirin,MR,Investigation (Gold),Purecrystal,2,22
Kirin,MR,Investigation (Gold),Kirin Thundertail+,1,20
Kirin,MR,Investigation (Gold),Kirin Finehide,3,12
Kirin,MR,Investigation (Gold),Pure Dragon Blood,3,12
Kirin,MR,Investigation (Gold),Large Elder Dragon Bone,3,8
Kirin,MR,Investigation (Purple),Carved Feystone,1,60
Kirin,MR,Investigation (Purple),Sealed Feystone,1,40
Kirin,MR,Guiding Lands (Low),Elder Dragonvein Bone,1,63
Kirin,MR,Guiding Lands (Low),Solemn Azure Horn,1,37
Kirin,MR,Guiding Lands (Mid),Solemn Azure Horn,1,63
Kirin,MR,Guiding Lands (Mid),Elder Dragonvein Bone,1,37
Kirin,MR,Guiding Lands (High),Solemn Azure Horn,1,100
Kirin,MR,Guiding Lands (Tempered),Tempered Azure Horn,1,64
Kirin,MR,Guiding Lands (Tempered),Elder Spiritvein Bone,1,35
Kirin,MR,Guiding Lands (Tempered),Great Spiritvein Gem,1,1
Zorah Magdaros,LR,Wound Head,Zorah Magdaros Magma,1,67
Zorah Magdaros,LR,Wound Head,Zorah Magdaros Magma,2,33
Zorah Magdaros,LR,Wound Chest Shell,Zorah Magdaros Pleura,1,100
Zorah Magdaros,LR,Shiny Drop,Zorah Magdaros Carapace,1,55
Zorah Magdaros,LR,Shiny Drop,Zorah Magdaros Heat Scale,1,27
Zorah Magdaros,LR,Shiny Drop,Zorah Magdaros Magma,1,15
Zorah Magdaros,LR,Shiny Drop,Lightcrystal,1,3
Zorah Magdaros,LR,Red Crystal Mining / Shiny,Dragonite Ore,1,67
Zorah Magdaros,LR,Red Crystal Mining / Shiny,Zorah Magdaros Carapace,1,30
Zorah Magdaros,LR,Red Crystal Mining / Shiny,Lightcrystal,1,3
Zorah Magdaros,LR,Palico Bonus,Dragonite Ore,1,55
Zorah Magdaros,LR,Palico Bonus,Zorah Magdaros Carapace,1,30
Zorah Magdaros,LR,Palico Bonus,Zorah Magdaros Heat Scale,1,15
Zorah Magdaros,LR,Plunderblade,Dragonite Ore,1,55
Zorah Magdaros,LR,Plunderblade,Zorah Magdaros Carapace,1,30
Zorah Magdaros,LR,Plunderblade,Zorah Magdaros Heat Scale,1,15
Zorah Magdaros,LR,Hunt (Bronze),Zorah Magdaros Heat Scale,1,100
Zorah Magdaros,LR,Hunt (Bronze),Zorah Magdaros Ridge,1,24
Zorah Magdaros,LR,Hunt (Bronze),Zorah Magdaros Heat Scale,1,21
Zorah Magdaros,LR,Hunt (Bronze),Zorah Magdaros Pleura,1,18
Zorah Magdaros,LR,Hunt (Bronze),Zorah Magdaros Magma,1,18
Zorah Magdaros,LR,Hunt (Bronze),Zorah Magdaros Carapace,1,15
Zorah Magdaros,LR,Hunt (Bronze),Lightcrystal,1,4
Zorah Magdaros,HR,Wound Head,Zorah Magdaros Magma,1,67
Zorah Magdaros,HR,Wound Head,Zorah Magdaros Magma,2,33
Zorah Magdaros,HR,Wound Chest Shell,Zorah Magdaros Pleura,1,100
Zorah Magdaros,HR,Shiny Drop,Zorah Magdaros Carapace,1,55
Zorah Magdaros,HR,Shiny Drop,Zorah Magdaros Heat Scale,1,27
Zorah Magdaros,HR,Shiny Drop,Zorah Magdaros Magma,1,15
Zorah Magdaros,HR,Shiny Drop,Lightcrystal,1,3
Zorah Magdaros,HR,Red Crystal Mining / Shiny,Dragonite Ore,1,67
Zorah Magdaros,HR,Red Crystal Mining / Shiny,Zorah Magdaros Carapace,1,30
Zorah Magdaros,HR,Red Crystal Mining / Shiny,Lightcrystal,1,3
Zorah Magdaros,HR,Palico Bonus,Dragonite Ore,1,55
Zorah Magdaros,HR,Palico Bonus,Zorah Magdaros Carapace,1,30
Zorah Magdaros,HR,Palico Bonus,Zorah Magdaros Heat Scale,1,15
Zorah Magdaros,HR,Plunderblade,Dragonite Ore,1,55
Zorah Magdaros,HR,Plunderblade,Zorah Magdaros Carapace,1,30
Zorah Magdaros,HR,Plunderblade,Zorah Magdaros Heat Scale,1,15
Zorah Magdaros,HR,Hunt (Bronze),Zorah Magdaros Heat Scale,1,100
Zorah Magdaros,HR,Hunt (Bronze),Zorah Magdaros Ridge,1,23
Zorah Magdaros,HR,Hunt (Bronze),Zorah Magdaros Heat Scale,1,20
Zorah Magdaros,HR,Hunt (Bronze),Zorah Magdaros Pleura,1,18
Zorah Magdaros,HR,Hunt (Bronze),Zorah Magdaros Magma,1,16
Zorah Magdaros,HR,Hunt (Bronze),Zorah Magdaros Carapace,1,15
Zorah Magdaros,HR,Hunt (Bronze),Zorah Magdaros Gem,1,8
Dodogama,HR,Track,Dodogama Scale+,1,100
Dodogama,HR,Carve / Capture,Dodogama Scale+,1,31
Dodogama,HR,Carve / Capture,Dodogama Hide+,1,24
Dodogama,HR,Carve / Capture,Dodogama Jaw,1,18
Dodogama,HR,Carve / Capture,Dodogama Talon,1,15
Dodogama,HR,Carve / Capture,Dodogama Tail,1,12
Dodogama,HR,Wound Head,Dodogama Jaw,1,100
Dodogama,HR,Wound Forelegs,Dodogama Talon,1,100
Dodogama,HR,Shiny Drop,Dodogama Scale+,1,50
Dodogama,HR,Shiny Drop,Dodogama Talon,1,28
Dodogama,HR,Shiny Drop,Wyvern Tear,1,22
Dodogama,HR,Tail Carve,Dodogama Tail,1,80
Dodogama,HR,Tail Carve,Dodogama Hide+,1,20
Dodogama,HR,Palico Bonus,Dodogama Scale+,1,50
Dodogama,HR,Palico Bonus,Dodogama Talon,1,28
Dodogama,HR,Palico Bonus,Wyvern Tear,1,22
Dodogama,HR,Plunderblade,Dodogama Scale+,1,43
Dodogama,HR,Plunderblade,Dodogama Hide+,1,35
Dodogama,HR,Plunderblade,Dodogama Jaw,1,22
Dodogama,HR,Bandit Mantle,Large Scale,1,70
Dodogama,HR,Bandit Mantle,Beautiful Scale,1,30
Dodogama,HR,Hunt (Bronze),Dodogama Hide+,1,26
Dodogama,HR,Hunt (Bronze),Dodogama Scale+,1,20
Dodogama,HR,Hunt (Bronze),Dodogama Talon,1,16
Dodogama,HR,Hunt (Bronze),Nourishing Extract,2,16
Dodogama,HR,Hunt (Bronze),Monster Keenbone,1,13
Dodogama,HR,Hunt (Bronze),Dodogama Jaw,1,9
Dodogama,HR,Investigation (Silver),Dodogama Talon,1,30
Dodogama,HR,Investigation (Silver),Dodogama Jaw,1,25
Dodogama,HR,Investigation (Silver),Dodogama Hide+,2,17
Dodogama,HR,Investigation (Silver),Nourishing Extract,2,16
Dodogama,HR,Investigation (Silver),Dodogama Scale+,2,12
Dodogama,HR,Investigation (Gold),Dodogama Talon,1,36
Dodogama,HR,Investigation (Gold),Dodogama Jaw,1,30
Dodogama,HR,Investigation (Gold),Nourishing Extract,2,14
Dodogama,HR,Investigation (Gold),Dodogama Hide+,3,12
Dodogama,HR,Investigation (Gold),Dodogama Scale+,3,8
Dodogama,MR,Track,Dodogama Shard,1,100
Dodogama,MR,Carve / Capture,Dodogama Shard,1,31
Dodogama,MR,Carve / Capture,Dodogama Thickhide,1,24
Dodogama,MR,Carve / Capture,Dodogama Mandible,1,18
Dodogama,MR,Carve / Capture,Dodogama Hardclaw,1,15
Dodogama,MR,Carve / Capture,Dodogama Lash,1,12
Dodogama,MR,Wound Head,Dodogama Mandible,1,100
Dodogama,MR,Wound Forelegs,Dodogama Hardclaw,1,100
Dodogama,MR,Shiny Drop,Dodogama Shard,1,50
Dodogama,MR,Shiny Drop,Dodogama Hardclaw,1,28
Dodogama,MR,Shiny Drop,Large Wyvern Tear,1,22
Dodogama,MR,Tail Carve,Dodogama Lash,1,80
Dodogama,MR,Tail Carve,Dodogama Thickhide,1,20
Dodogama,MR,Palico Bonus,Dodogama Shard,1,50
Dodogama,MR,Palico Bonus,Dodogama Hardclaw,1,28
Dodogama,MR,Palico Bonus,Large Wyvern Tear,1,22
Dodogama,MR,Plunderblade,Dodogama Shard,1,43
Dodogama,MR,Plunderblade,Dodogama Thickhide,1,35
Dodogama,MR,Plunderblade,Dodogama Mandible,1,22
Dodogama,MR,Bandit Mantle,Beautiful Scale,1,70
Dodogama,MR,Bandit Mantle,Lustrous Scale,1,30
Dodogama,MR,Hunt (Bronze),Dodogama Thickhide,1,26
Dodogama,MR,Hunt (Bronze),Dodogama Shard,1,20
Dodogama,MR,Hunt (Bronze),Dodogama Hardclaw,1,16
Dodogama,MR,Hunt (Bronze),Hard Armor Sphere,1,16
Dodogama,MR,Hunt (Bronze),Nourishing Extract,3,13
Dodogama,MR,Hunt (Bronze),Dodogama Mandible,1,9
Dodogama,MR,Investigation (Silver),Dodogama Hardclaw,1,30
Dodogama,MR,Investigation (Silver),Dodogama Mandible,1,25
Dodogama,MR,Investigation (Silver),Dodogama Thickhide,2,17
Dodogama,MR,Investigation (Silver),Hard Armor Sphere,2,16
Dodogama,MR,Investigation (Silver),Dodogama Shard,2,12
Dodogama,MR,Investigation (Gold),Dodogama Hardclaw,1,34
Dodogama,MR,Investigation (Gold),Dodogama Mandible,1,28
Dodogama,MR,Investigation (Gold),Hard Armor Sphere,2,18
Dodogama,MR,Investigation (Gold),Dodogama Thickhide,3,12
Dodogama,MR,Investigation (Gold),Dodogama Shard,3,8
Dodogama,MR,Guiding Lands (Low),Fierce Dragonvein Bone,1,63
Dodogama,MR,Guiding Lands (Low),Heavy Jaw,1,37
Dodogama,MR,Guiding Lands (Mid),Heavy Jaw,1,63
Dodogama,MR,Guiding Lands (Mid),Fierce Dragonvein Bone,1,37
Dodogama,MR,Guiding Lands (High),Heavy Jaw,1,100
Dodogama,MR,Guiding Lands (Tempered),Heavy Jaw,1,100
Pink Rathian,HR,Track,Pink Rathian Scale+,1,100
Pink Rathian,HR,Carve / Capture,Pink Rathian Scale+,1,34
Pink Rathian,HR,Carve / Capture,Pink Rathian Carapace,1,24
Pink Rathian,HR,Carve / Capture,Rath Wingtalon,1,20
Pink Rathian,HR,Carve / Capture,Rathian Webbing,1,15
Pink Rathian,HR,Carve / Capture,Rathian Plate,1,5
Pink Rathian,HR,Carve / Capture,Rathian Ruby,1,2
Pink Rathian,HR,Wound Head,Pink Rathian Carapace,1,72
Pink Rathian,HR,Wound Head,Pink Rathian Scale+,1,25
Pink Rathian,HR,Wound Head,Rathian Ruby,1,3
Pink Rathian,HR,Wound Wings,Rath Wingtalon,1,65
Pink Rathian,HR,Wound Wings,Rathian Webbing,2,35
Pink Rathian,HR,Wound Back,Pink Rathian Carapace,1,69
Pink Rathian,HR,Wound Back,Rathian Spike+,1,30
Pink Rathian,HR,Wound Back,Rathian Ruby,1,1
Pink Rathian,HR,Shiny Drop,Pink Rathian Scale+,1,50
Pink Rathian,HR,Shiny Drop,Pink Rathian Carapace,1,28
Pink Rathian,HR,Shiny Drop,Large Wyvern Tear,1,22
Pink Rathian,HR,Tail Carve,Rathian Spike+,1,65
Pink Rathian,HR,Tail Carve,Pink Rathian Scale+,1,25
Pink Rathian,HR,Tail Carve,Rathian Plate,1,7
Pink Rathian,HR,Tail Carve,Rathian Ruby,1,3
Pink Rathian,HR,Palico Bonus,Pink Rathian Scale+,1,50
Pink Rathian,HR,Palico Bonus,Pink Rathian Carapace,1,28
Pink Rathian,HR,Palico Bonus,Large Wyvern Tear,1,22
Pink Rathian,HR,Plunderblade,Pink Rathian Scale+,1,44
Pink Rathian,HR,Plunderblade,Pink Rathian Carapace,1,34
Pink Rathian,HR,Plunderblade,Rath Wingtalon,1,21
Pink Rathian,HR,Plunderblade,Rathian Ruby,1,1
Pink Rathian,HR,Bandit Mantle,Beautiful Scale,1,70
Pink Rathian,HR,Bandit Mantle,Lustrous Scale,1,30
Pink Rathian,HR,Hunt (Bronze),Pink Rathian Carapace,1,27
Pink Rathian,HR,Hunt (Bronze),Pink Rathian Scale+,1,21
Pink Rathian,HR,Hunt (Bronze),Inferno Sac,1,18
Pink Rathian,HR,Hunt (Bronze),Rath Wingtalon,1,12
Pink Rathian,HR,Hunt (Bronze),Monster Hardbone,2,10
Pink Rathian,HR,Hunt (Bronze),Rathian Webbing,2,9
Pink Rathian,HR,Hunt (Bronze),Rathian Plate,1,3
Pink Rathian,HR,Investigation (Silver),Rathian Spike+,1,21
Pink Rathian,HR,Investigation (Silver),Pink Rathian Carapace,2,18
Pink Rathian,HR,Investigation (Silver),Pink Rathian Scale+,2,16
Pink Rathian,HR,Investigation (Silver),Rathian Webbing,2,14
Pink Rathian,HR,Investigation (Silver),Inferno Sac,2,14
Pink Rathian,HR,Investigation (Silver),Rathian Plate,1,10
Pink Rathian,HR,Investigation (Silver),Rathian Ruby,1,7
Pink Rathian,HR,Investigation (Gold),Rathian Spike+,1,21
Pink Rathian,HR,Investigation (Gold),Pink Rathian Carapace,2,17
Pink Rathian,HR,Investigation (Gold),Pink Rathian Scale+,2,14
Pink Rathian,HR,Investigation (Gold),Rathian Ruby,1,14
Pink Rathian,HR,Investigation (Gold),Rathian Webbing,3,12
Pink Rathian,HR,Investigation (Gold),Inferno Sac,2,12
Pink Rathian,HR,Investigation (Gold),Rathian Plate,1,10
Pink Rathian,HR,Investigation (Purple),Worn Feystone,1,35
Pink Rathian,HR,Investigation (Purple),Glowing Feystone,1,34
Pink Rathian,HR,Investigation (Purple),Warped Feystone,1,26
Pink Rathian,HR,Investigation (Purple),Sullied Streamstone,1,3
Pink Rathian,HR,Investigation (Purple),Shining Streamstone,1,2
Pink Rathian,MR,Track,Pink Rathian Shard,1,100
Pink Rathian,MR,Carve / Capture,Pink Rathian Shard,1,34
Pink Rathian,MR,Carve / Capture,Pink Rathian Cortex,1,24
Pink Rathian,MR,Carve / Capture,Rathian Weave,1,20
Pink Rathian,MR,Carve / Capture,Rathian Surspike,1,15
Pink Rathian,MR,Carve / Capture,Rathian Ruby,1,5
Pink Rathian,MR,Carve / Capture,Rathian Mantle,1,2
Pink Rathian,MR,Wound Head,Pink Rathian Cortex,1,67
Pink Rathian,MR,Wound Head,Pink Rathian Shard,1,25
Pink Rathian,MR,Wound Head,Rathian Ruby,1,5
Pink Rathian,MR,Wound Head,Rathian Mantle,1,3
Pink Rathian,MR,Wound Wings,Rath Wingtalon+,1,65
Pink Rathian,MR,Wound Wings,Rathian Weave,1,35
Pink Rathian,MR,Wound Back,Pink Rathian Cortex,1,69
Pink Rathian,MR,Wound Back,Rathian Surspike,1,30
Pink Rathian,MR,Wound Back,Rathian Mantle,1,1
Pink Rathian,MR,Shiny Drop,Pink Rathian Shard,1,50
Pink Rathian,MR,Shiny Drop,Pink Rathian Cortex,1,28
Pink Rathian,MR,Shiny Drop,Large Wyvern Tear,1,22
Pink Rathian,MR,Tail Carve,Rathian Surspike,1,65
Pink Rathian,MR,Tail Carve,Pink Rathian Shard,1,25
Pink Rathian,MR,Tail Carve,Rathian Ruby,1,7
Pink Rathian,MR,Tail Carve,Rathian Mantle,1,3
Pink Rathian,MR,Palico Bonus,Pink Rathian Shard,1,50
Pink Rathian,MR,Palico Bonus,Pink Rathian Cortex,1,28
Pink Rathian,MR,Palico Bonus,Large Wyvern Tear,1,22
Pink Rathian,MR,Plunderblade,Pink Rathian Shard,1,44
Pink Rathian,MR,Plunderblade,Pink Rathian Cortex,1,34
Pink Rathian,MR,Plunderblade,Rath Wingtalon+,1,21
Pink Rathian,MR,Plunderblade,Rathian Mantle,1,1
Pink Rathian,MR,Bandit Mantle,Lustrous Scale,1,100
Pink Rathian,MR,Hunt (Bronze),Pink Rathian Cortex,1,29
Pink Rathian,MR,Hunt (Bronze),Pink Rathian Shard,1,23
Pink Rathian,MR,Hunt (Bronze),Conflagrant Sac,1,21
Pink Rathian,MR,Hunt (Bronze),Rath Wingtalon+,1,12
Pink Rathian,MR,Hunt (Bronze),Rathian Weave,1,10
Pink Rathian,MR,Hunt (Bronze),Rathian Ruby,1,3
Pink Rathian,MR,Hunt (Bronze),Rathian Mantle,1,2
Pink Rathian,MR,Investigation (Silver),Pink Rathian Cortex,2,22
Pink Rathian,MR,Investigation (Silver),Rathian Surspike,1,21
Pink Rathian,MR,Investigation (Silver),Pink Rathian Shard,2,20
Pink Rathian,MR,Investigation (Silver),Rathian Weave,1,17
Pink Rathian,MR,Investigation (Silver),Rathian Ruby,1,10
Pink Rathian,MR,Investigation (Silver),Rathian Mantle,1,10
Pink Rathian,MR,Investigation (Gold),Rathian Surspike,1,24
Pink Rathian,MR,Investigation (Gold),Rathian Weave,1,19
Pink Rathian,MR,Investigation (Gold),Rathian Mantle,1,18
Pink Rathian,MR,Investigation (Gold),Pink Rathian Cortex,3,16
Pink Rathian,MR,Investigation (Gold),Pink Rathian Shard,3,13
Pink Rathian,MR,Investigation (Gold),Rathian Ruby,1,10
Pink Rathian,MR,Investigation (Purple),Carved Feystone,1,60
Pink Rathian,MR,Investigation (Purple),Ancient Feystone,1,30
Pink Rathian,MR,Investigation (Purple),Sealed Feystone,1,10
Pink Rathian,MR,Guiding Lands (Low),Fierce Dragonvein Bone,1,63
Pink Rathian,MR,Guiding Lands (Low),Pink Scale,1,37
Pink Rathian,MR,Guiding Lands (Mid),Pink Scale,1,63
Pink Rathian,MR,Guiding Lands (Mid),Fierce Dragonvein Bone,1,37
Pink Rathian,MR,Guiding Lands (High),Pink Scale,1,100
Pink Rathian,MR,Guiding Lands (Tempered),Tempered Pink Scale,1,54
Pink Rathian,MR,Guiding Lands (Tempered),Spiritvein Slogbone,1,25
Pink Rathian,MR,Guiding Lands (Tempered),Spiritvein Gem Shard,1,21
Bazelgeuse,HR,Track,Bazelgeuse Scale+,1,100
Bazelgeuse,HR,Carve / Capture,Bazelgeuse Scale+,1,32
Bazelgeuse,HR,Carve / Capture,Bazelgeuse Carapace,1,24
Bazelgeuse,HR,Carve / Capture,Bazelgeuse Talon,1,17
Bazelgeuse,HR,Carve / Capture,Bazelgeuse Fuse,1,14
Bazelgeuse,HR,Carve / Capture,Bazelgeuse Wing,1,11
Bazelgeuse,HR,Carve / Capture,Bazelgeuse Gem,1,2
Bazelgeuse,HR,Wound Head,Bazelgeuse Fuse,1,66
Bazelgeuse,HR,Wound Head,Bazelgeuse Scale+,2,32
Bazelgeuse,HR,Wound Head,Bazelgeuse Gem,1,2
Bazelgeuse,HR,Wound Wings,Bazelgeuse Wing,1,65
Bazelgeuse,HR,Wound Wings,Bazelgeuse Talon,1,35
Bazelgeuse,HR,Wound Back,Bazelgeuse Carapace,1,69
Bazelgeuse,HR,Wound Back,Bazelgeuse Fuse,1,30
Bazelgeuse,HR,Wound Back,Bazelgeuse Gem,1,1
Bazelgeuse,HR,Shiny Drop,Bazelgeuse Scale+,1,50
Bazelgeuse,HR,Shiny Drop,Bazelgeuse Talon,1,28
Bazelgeuse,HR,Shiny Drop,Large Wyvern Tear,1,22
Bazelgeuse,HR,Tail Carve,Bazelgeuse Tail,1,70
Bazelgeuse,HR,Tail Carve,Bazelgeuse Carapace,1,27
Bazelgeuse,HR,Tail Carve,Bazelgeuse Gem,1,3
Bazelgeuse,HR,Palico Bonus,Bazelgeuse Scale+,1,50
Bazelgeuse,HR,Palico Bonus,Bazelgeuse Talon,1,28
Bazelgeuse,HR,Palico Bonus,Large Wyvern Tear,1,22
Bazelgeuse,HR,Plunderblade,Bazelgeuse Scale+,1,41
Bazelgeuse,HR,Plunderblade,Bazelgeuse Carapace,1,33
Bazelgeuse,HR,Plunderblade,Bazelgeuse Talon,1,25
Bazelgeuse,HR,Plunderblade,Bazelgeuse Gem,1,1
Bazelgeuse,HR,Bandit Mantle,Lustrous Scale,1,100
Bazelgeuse,HR,Hunt (Bronze),Bazelgeuse Carapace,1,26
Bazelgeuse,HR,Hunt (Bronze),Bazelgeuse Scale+,1,20
Bazelgeuse,HR,Hunt (Bronze),Bazelgeuse Talon,1,14
Bazelgeuse,HR,Hunt (Bronze),Bazelgeuse Fuse,1,12
Bazelgeuse,HR,Hunt (Bronze),Monster Hardbone,2,11
Bazelgeuse,HR,Hunt (Bronze),Bazelgeuse Wing,1,9
Bazelgeuse,HR,Hunt (Bronze),Bazelgeuse Tail,1,8
