name_en,description_en,name_ja,description_ja,name_fr,description_fr,name_it,description_it,name_de,description_de,name_es,description_es,name_pt,description_pt,name_pl,description_pl,name_ru,description_ru,name_ko,description_ko,name_zh,description_zh,name_ar,description_ar
Great Girros Scale,Great Girros material. Mostly obtained by carving. Broadly used for many purposes.,痺賊竜の鱗,ドスギルオスの素材。 主に剥ぎ取りで入手できる。汎用性 が高く、幅広い用途に使われる。,Écaille Grand Girros,Matériau Grand Girros. Sert à de nombreux usages. (Dépeçage),Gran Girros: scaglia,Materiale di Gran Girros. Spesso ottenuto tramite il ricavo. Dall'ampio utilizzo.,Groß-Girros-Schuppe,"Groß-Girros-Material, meist durch Zerlegen erhalten; für eine Vielzahl von Dingen verwendet.",Escama de Gran Girros,"Material de Gran Girros, obtenido sobre todo cortándolo tras abatirlo. Tiene usos muy diversos.",Escama de Grande Girros,Material de Grande Girros. Obtida principalmente ao talhar. Usada amplamente para muitos fins.,Łuska Wielkiego Girrosa,Materiał z Wielkiego Girrosa. Zdobywany głównie przez wycięcie. Ma bardzo wiele zastosowań.,Чешуя большого гирроса,Животное сырье. Источник: разделка туш. Используется для разных целей.,비적룡의 비늘,도스기르오스의 소재. 주로 갈무리로 입수할 수 있다. 범용성이 높아서 폭넓은 용도로 사용된다.,大凶顎龍的鱗,大凶顎龍的素材。 主要經由剝取獲得。 泛用性高、用途廣泛。,قشرة غيروس العظيم,من مواد غيروس العظيم. يتم الحصول عليها غالبًا بالتقطيع. تُستخدم بصورة واسعة في أغراض متعددة.
Great Girros Hide,"Great Girros material. Mostly obtained as a reward. Supple, used to craft gear.",痺賊竜の皮,ドスギルオスの素材。 主に報酬で入手できる。 柔軟な材質で防具によく使われる。,Peau Grand Girros,Matériau Grand Girros. Souple et résistant. (Récompense de quête),Gran Girros: pelle,"Materiale di Gran Girros. Spesso ottenuto tramite le ricompense. Flessibile, usato nelle armature.",Groß-Girros-Lederhaut,"Groß-Girros-Material, meist als Belohnung erhalten. Biegsam, wird für Ausrüstung verwendet.",Piel de Gran Girros,"Material de Gran Girros, obtenido sobre todo como recompensa. Flexible, muy práctico para equipo.",Couro de Grande Girros,"Material de Grande Girros. Obtido principalmente como prêmio. Flexível, usado em equipamentos.",Skóra Wielkiego Girrosa,"Materiał z Wielkiego Girrosa. Zdobywany głównie w nagrodę. Miękki, służy do wyrobu wyposażenia.",Шкура большого гирроса,Животное сырье. Источник: награждение. Мягкий материал для снаряжения.,비적룡의 가죽,도스기르오스의 소재. 주로 보수로 입수할 수 있다. 재질이 유연하며 방어구에 주로 사용된다.,大凶顎龍的皮,大凶顎龍的素材。 主要經由報酬獲得。 材質柔軟，常用於防具上。,جلد غيروس العظيم,من مواد غيروس العظيم. يتم الحصول عليه غالباً كمكافأة. مرن، ويُستخدم في صناعة العتاد.
Great Girros Hood,Great Girros material. Obtained by breaking its head. Unusual and difficult to handle.,痺賊竜の頭巾殻,ドスギルオスの素材。 頭部の部位破壊で入手しやすい。 特殊な材質で扱うには技術が必要。,Capuchon Grand Girros,Matériau Grand Girros. Difficile à forger. (Destruction de la tête),Gran Girros: cappuccio,"Materiale di Gran Girros. Spesso ottenuto tramite le ricompense. Particolare, difficile da maneggiare.",Groß-Girros-Haube,"Groß-Girros-Material, erhalten durch das Brechen seines Kopfs. Ungewöhnlich, schwer zu bearbeiten.",Capucha de Gran Girros,"Material de Gran Girros, obtenido al romperle el cráneo. Raro, y difícil de trabajar.",Capelo de Grande Girros,Material de Grande Girros. Obtido ao quebrar sua cabeça. Incomum e difícil de manusear.,Kaptur Wielkiego Girrosa,"Materiał z Wielkiego Girrosa. Zdobywany przez rozbicie mu głowy. Niezwykły, trudny w obróbce.",Капюшон большого гирроса,Животное сырье. Источник: голова животного Необычный и непростой материал.,비적룡의 두건각,도스기르오스의 소재. 머리의 부위 파괴로 입수하기 쉽다. 재질이 특수해 다루려면 기술이 필요.,大凶顎龍的頭巾殼,大凶顎龍的素材。 容易經由破壞頭部部位獲得。 材質特殊，處理素材需具備技術。,قلنسوة غيروس العظيم,من مواد غيروس العظيم. يمكن الحصول عليها بكسر رأسه. غير معتادة وصعب التعامل معها.
Great Girros Fang,Great Girros material. Obtained by breaking its head. Grants paralytic properties.,痺賊竜の牙,ドスギルオスの素材。 頭部の部位破壊で入手しやすい。 麻痺属性を付与する性質がある。,Croc Grand Girros,Matériau Grand Girros. Possède des propriétés paralysantes. (Destruction de la tête),Gran Girros: zanna,Materiale di Gran Girros. Ottenuto rompendone la testa. Dona proprietà paralizzanti.,Groß-Girros-Reißzahn,"Groß-Girros-Material, erhalten durch das Brechen seines Kopfs. Verleiht lähmende Eigenschaften.",Colmillo de Gran Girros,"Material de Gran Girros, obtenido al romperle el cráneo. Con propiedades paralizantes.",Presa de Grande Girros,Material de Grande Girros. Obtida ao quebrar sua cabeça. Concede atributos paralisantes.,Kieł Wielkiego Girrosa,Materiał z Wielkiego Girrosa. Zdobywany przez rozbicie mu głowy. Ma właściwości paraliżujące.,Клык большого гирроса,Животное сырье. Источник: голова животного. Придает парализующие свойства.,비적룡의 어금니,도스기르오스의 소재. 머리의 부위 파괴로 입수하기 쉽다. 마비속성을 부여하는 성질이 있다.,大凶顎龍的牙,大凶顎龍的素材。 容易經由破壞頭部部位獲得。 擁有賦予麻痺屬性的性質。,ناب غيروس العظيم,من مواد غيروس العظيم. يمكن الحصول عليها بكسر رأسه. يميز بخصائص تسبب الشلل.
Great Girros Tail,"Great Girros material. Obtained by carving its severed tail. Stiff, used to craft gear.",痺賊竜の尻尾,ドスギルオスの素材。 切断した尻尾から入手しやすい。 強靱な材質で防具によく使われる。,Queue Grand Girros,"Matériau Grand Girros. Très durable, utilisé pour les armures. (Dépeçage de queue)",Gran Girros: coda,"Materiale di Gran Girros. Ottenuto tramite il ricavo. Rigido, usato nelle armature.",Groß-Girros-Schwanz,"Groß-Girros-Material, erhalten durch das Zerlegen des abgetrennten Schwanzes; für stabile Ausrüstung.",Cola de Gran Girros,"Material de Gran Girros, obtenido cortando su cola cercenada. Rígido y útil para crear equipo.",Cauda de Grande Girros,"Material de Grande Girros. Obtida ao talhar sua cauda decepada. Dura, usada para criar equipamentos.",Ogon Wielkiego Girrosa,"Materiał z Wielkiego Girrosa. Wycinany z oderwanego ogona. Sztywny, do wyrobu wyposażenia.",Хвост большого гирроса,Животное сырье. Источник: хвост животного. Жесткий материал для снаряжения.,비적룡의 꼬리,도스기르오스의 소재. 절단한 꼬리에서 입수하기 쉽다. 강인한 재질로 방어구에 잘 사용된다.,大凶顎龍的尾巴,大凶顎龍的素材。 容易經由切斷的尾巴獲得。 材質強韌，常用於防具上。,ذيل غيروس العظيم,من مواد غيروس العظيم. يمكن الحصول عليه بتقطيع ذيله. جامد، ويُستخدم في صناعة العتاد.
Great Girros Scale+,Rare Great Girros material. Mostly obtained by carving. Broadly used for many purposes.,痺賊竜の上鱗,ドスギルオスの上位素材。 主に剥ぎ取りで入手できる。汎用性 が高く、幅広い用途に使われる。,Écaille Grand Girros +,Matériau Grand Girros rare. Sert à de nombreux usages. (Dépeçage),Gran Girros: scaglia+,Materiale raro di Gran Girros. Spesso ottenuto tramite il ricavo. Dall'ampio utilizzo.,Groß-Girros-Schuppe+,"Seltenes Groß-Girros-Material, meist durch Zerlegen erhalten; für eine Vielzahl von Dingen verwendet.",Escama de Gran Girros+,"Raro material de Gran Girros, obtenido sobre todo cortándolo tras abatirlo. Tiene usos muy diversos.",Escama de Grande Girros+,Material raro de Grande Girros. Obtida principalmente ao talhar. Usada amplamente para muitos fins.,Łuska Wielkiego Girrosa+,Rzadki materiał z Wielkiego Girrosa. Zdobywany głównie przez wycięcie. Ma bardzo wiele zastosowań.,Чешуя большого гирроса+,Редкое животное сырье. Источник: разделка туш. Используется для разных целей.,비적룡의 비늘+,도스기르오스의 상위 소재. 주로 갈무리로 입수할 수 있다. 범용성이 높아서 폭넓은 용도로 사용된다.,大凶顎龍的上鱗,大凶顎龍的進階素材。 主要經由剝取獲得。 泛用性高、用途廣泛。,قشرة غيروس العظيم+,من مواد غيروس العظيم النادرة. يتم الحصول عليها غالبًا بالتقطيع. تُستخدم بصورة واسعة في أغراض متعددة.
Great Girros Hide+,"Rare Great Girros material. Mostly obtained as a reward. Supple, used to craft gear.",痺賊竜の上皮,ドスギルオスの上位素材。 主に報酬で入手できる。 柔軟な材質で防具によく使われる。,Peau Grand Girros +,Matériau Grand Girros rare. Souple et résistant. (Destruction de la tête),Gran Girros: pelle+,"Materiale raro di Gran Girros. Spesso ottenuto tramite le ricompense. Flessibile, usato nelle armature.",Groß-Girros-Lederhaut+,"Seltenes Groß-Girros-Material, meist als Belohnung erhalten. Biegsam, für die Herstellung von Ausrüstung.",Piel de Gran Girros+,"Raro material de Gran Girros, obtenido sobre todo como recompensa. Flexible, muy práctico para equipo.",Couro de Grande Girros+,"Material raro de Grande Girros. Obtido principalmente como prêmio. Flexível, usado em equipamentos.",Skóra Wielkiego Girrosa+,"Rzadki materiał z Wielkiego Girrosa. Zdobywany głównie w nagrodę. Miękki, służy do wyrobu wyposażenia.",Шкура большого гирроса+,Редкое животное сырье. Источник: награждение. Мягкий материал для снаряжения.,비적룡의 가죽+,도스기르오스의 상위 소재. 주로 보수로 입수할 수 있다. 재질이 유연하며 방어구에 주로 사용된다.,大凶顎龍的上皮,大凶顎龍的進階素材。 主要經由報酬獲得。 材質柔軟，常用於防具上。,جلد غيروس العظيم+,من مواد غيروس العظيم النادرة. يتم الحصول عليه غالبًا كمكافأة. مرن، ويُستخدم في صناعة العتاد.
Great Girros Hood+,"Rare Great Girros material. Obtained by breaking its head. Unusual, used in select gear.",痺賊竜の大頭巾,ドスギルオスの上位素材。 頭の部位破壊で入手しやすい。特殊 な材質で限られた装備に使われる。,Capuchon Grand Girros +,Matériau Grand Girros rare. Difficile à forger. (Destruction de la tête),Gran Girros: cappuccio+,"Materiale raro di Gran Girros. Ottenuto rompendone la testa. Particolare, usato nelle armature.",Groß-Girros-Haube+,"Seltenes Groß-Girros-Material, erhalten durch das Brechen des Kopfs. Für ausgewählte Ausrüstung.",Capucha de Gran Girros+,"Raro material de Gran Girros, obtenido al romperle el cráneo. Raro, para equipo muy selecto.",Capelo de Grande Girros+,Material raro de Grande Girros. Obtido ao quebrar sua cabeça. Incomum para equipamentos seletos.,Kaptur Wielkiego Girrosa+,"Rzadki materiał z Wielkiego Girrosa. Zdobywany przez rozbicie mu głowy. Niezwykły, do wybranego wyposażenia.",Капюшон большого гирроса+,Редкое животное сырье. Источник: голова животного Материал для особого снаряжения.,비적룡의 두건각+,도스기르오스의 상위 소재. 머리 부위 파괴로 입수하기 쉽다. 특수한 재질로 한정된 장비에 사용된다.,大凶顎龍的大頭巾,大凶顎龍的進階素材。 容易經由破壞頭部位獲得。 材質特殊，只能用於限定的裝備。,قلنسوة غيروس العظيم+,من مواد غيروس العظيم النادرة. يمكن الحصول عليها بكسر رأسه. غير معتادة، وتُستخدم في عتاد محدد.
Great Girros Fang+,Rare Great Girros material. Obtained by breaking its head. Grants paralytic properties.,痺賊竜の鋭牙,ドスギルオスの上位素材。 頭の破壊で入手しやすい。 麻痺属性を付与する性質がある。,Croc Grand Girros +,Matériau Grand Girros rare. Possède des propriétés paralysantes. (Destruction de la tête),Gran Girros: zanna+,Materiale raro di Gran Girros. Ottenuto rompendone la testa. Dona proprietà paralizzanti.,Groß-Girros-Reißzahn+,"Seltenes Groß-Girros-Material, erhalten durch das Brechen seines Kopfs. Verleiht lähmende Eigenschaften.",Colmillo de Gran Girros+,"Raro material de Gran Girros, obtenido al romperle el cráneo. Añade propiedades paralizantes.",Presa de Grande Girros+,Material raro de Grande Girros. Obtida ao quebrar sua cabeça. Concede atributos paralisantes.,Kieł Wielkiego Girrosa+,Rzadki materiał z Wielkiego Girrosa. Zdobywany przez rozbicie mu głowy. Ma właściwości paraliżujące.,Клык большого гирроса+,Редкое животное сырье. Источник: голова животного. Придает парализующие свойства.,비적룡의 어금니+,도스기르오스의 상위 소재. 머리의 파괴로 입수하기 쉽다. 마비속성을 부여하는 성질이 있다.,大凶顎龍的銳牙,大凶顎龍的進階素材。 容易經由破壞頭獲得。 擁有賦予麻痺屬性的性質。,ناب غيروس العظيم+,من مواد غيروس العظيم النادرة. يمكن الحصول عليها بكسر رأسه. يميز بخصائص تسبب الشلل.
Radobaan Scale,Radobaan material. Mostly obtained by carving. Broadly used for many purposes.,骨鎚竜の鱗,ラドバルキンの素材。 主に剥ぎ取りで入手できる。汎用性 が高く、幅広い用途に使われる。,Écaille Radobaan,Matériau Radobaan. Sert à de nombreux usages. (Dépeçage),Radobaan: scaglia,Materiale di Radobaan. Spesso ottenuto tramite il ricavo. Dall'ampio utilizzo.,Radobaan-Schuppe,"Radobaan-Material, meist durch Zerlegen erhalten; für eine Vielzahl von Dingen verwendet.",Escama de Radobaan,"Material de Radobaan, obtenido sobre todo cortándolo tras abatirlo. Tiene usos muy diversos.",Escama de Radobaan,Material de Radobaan. Obtida principalmente ao talhar. Usada amplamente para muitos fins.,Łuska Radobaana,Materiał z Radobaana. Zdobywany głównie przez wycięcie. Ma bardzo wiele zastosowań.,Чешуя радобаана,Животное сырье. В основном достается разделкой туш. Используется для разных целей.,골추룡의 비늘,라도발킨의 소재. 주로 갈무리로 입수할 수 있다. 범용성이 높아서 폭넓은 용도로 사용된다.,骨鎚龍的鱗,骨鎚龍的素材。 主要經由剝取獲得。 泛用性高、用途廣泛。,قشرة رادوبان,مادة رادوبان. يمكن الحصول عليه بالتقطيع. ويُستخدم لأغراض متعددة.
