name_en,name_ja,name_fr,name_it,name_de,name_es,name_pt,name_pl,name_ru,name_ko,name_zh,name_ar
Vangis Coil β,バンギスコイルβ,Boucle Vangis β,Spira Vangis β,Vangis-Hüftring β,Faja de Vangis β,Espiral de Vangis β,Pas Vangis β,Пояс Вангиса β,반기스코일β,殘虐腰甲β,لفيفة فانغيس β
Vangis Greaves β,バンギスグリーヴβ,Grèves Vangis β,Schinieri Vangis β,Vangis-Beinschienen β,Grebas de Vangis β,Grevas de Vangis β,Golenie Vangis β,Поножи Вангиса β,반기스그리브β,殘虐護腿β,درع ساق فانغيس β
Kulve Taroth's Fury α,マムガイラヘルムα,Furie Kulve Taroth α,Furia di Kulve Taroth α,Kulve Taroths Wut α,Furia Kulve Taroth α,Fúria Kulve Taroth α,Furia Kulve Taroth α,Гнев кулве тарот α,맘가이라헬름α,絢輝龍鎧羅頭盔α,غضب كولف تاروث α
Kulve Taroth's Ire α,マムガイラメイルα,Colère Kulve Taroth α,Ira di Kulve Taroth α,Kulve Taroths Ärger α,Ira Kulve Taroth α,Ira Kulve Taroth α,Gniew Kulve Taroth α,Ярость кулве тарот α,맘가이라메일α,絢輝龍鎧羅鎧甲α,غضب كولف تاروث α
Kulve Taroth's Rage α,マムガイラアームα,Rage Kulve Taroth α,Rabbia di Kulve Taroth α,Kulve Taroths Rage α,Rabia Kulve Taroth α,Raiva Kulve Taroth α,Wściekłość Kulve Taroth α,Пыл кулве тарот α,맘가이라암α,絢輝龍鎧羅腕甲α,غضب كولف تاروث α
Kulve Taroth's Malice α,マムガイラコイルα,Courroux Kulve Taroth α,Perfidità di Kulve Taroth α,Kulve Taroths Groll α,Odio Kulve Taroth α,Malícia K. Taroth α,Złośliwość Kulve Taroth α,Злоба кулве тарот α,맘가이라코일α,絢輝龍鎧羅腰甲α,مكر كولف تاروث α
Kulve Taroth's Wrath α,マムガイラグリーヴα,Fureur Kulve Taroth α,Collera di Kulve Taroth α,Kulve Taroths Zorn α,Cólera Kulve Taroth α,Ódio Kulve Taroth α,Złość Kulve Taroth α,Буйство кулве тарот α,맘가이라그리브α,絢輝龍鎧羅護腿α,غضب كولف تاروث α
Kulve Taroth's Fury β,マムガイラヘルムβ,Furie Kulve Taroth β,Furia di Kulve Taroth β,Kulve Taroths Wut β,Furia Kulve Taroth β,Fúria Kulve Taroth β,Furia Kulve Taroth β,Гнев кулве тарот β,맘가이라헬름β,絢輝龍鎧羅頭盔β,غضب كولف تاروث β
Kulve Taroth's Ire β,マムガイラメイルβ,Colère Kulve Taroth β,Ira di Kulve Taroth β,Kulve Taroths Ärger β,Ira Kulve Taroth β,Ira Kulve Taroth β,Gniew Kulve Taroth β,Ярость кулве тарот β,맘가이라메일β,絢輝龍鎧羅鎧甲β,غضب كولف تاروث β
Kulve Taroth's Rage β,マムガイラアームβ,Rage Kulve Taroth β,Rabbia di Kulve Taroth β,Kulve Taroths Rage β,Rabia Kulve Taroth β,Raiva Kulve Taroth β,Wściekłość Kulve Taroth β,Пыл кулве тарот β,맘가이라암β,絢輝龍鎧羅腕甲β,غضب كولف تاروث β
Kulve Taroth's Malice β,マムガイラコイルβ,Courroux Kulve Taroth β,Perfidità di Kulve Taroth β,Kulve Taroths Groll β,Odio Kulve Taroth β,Malícia K. Taroth β,Złośliwość Kulve Taroth β,Злоба кулве тарот β,맘가이라코일β,絢輝龍鎧羅腰甲β,مكر كولف تاروث β
Kulve Taroth's Wrath β,マムガイラグリーヴβ,Fureur Kulve Taroth β,Collera di Kulve Taroth β,Kulve Taroths Zorn β,Cólera Kulve Taroth β,Ódio Kulve Taroth β,Złość Kulve Taroth β,Буйство кулве тарот β,맘가이라그리브β,絢輝龍鎧羅護腿β,غضب كولف تاروث β
Blossom Headgear α,ブロッサムヘッドα,Coiffe Printemps α,Elmo floreale α,Blüten-Kopfschutz α,Yelmo de flores β,Elmo Florescer α,Hełm kwiecia α,Цветочный обруч α,블로섬헤드α,巴魯特頭飾α,عتاد رأس الربيع α
Blossom Vest α,ブロッサムベストα,Veste Printemps α,Pettorina floreale α,Blüten-Weste α,Armadura de flores α,Colete Florescer α,Kamizela kwiecia α,Цветочный жилет α,블로섬베스트α,巴魯特服飾α,صديري الربيع α
Blossom Cuffs α,ブロッサムカフスα,Manches Printemps α,Guanti floreali α,Blüten-Manschetten α,Guanteletes de flores α,Mangas Florescer α,Mankiety kwiecia α,Цветочные манжеты α,블로섬커프스α,巴魯特手套α,معصمي الربيع α
Blossom Coat α,ブロッサムコートα,Jupette Printemps α,Cappotto floreale α,Blüten-Hüftschutz α,Muslera de flores α,Jaqueta Florescer α,Płaszcz kwiecia α,Цветочная юбка α,블로섬코트α,巴魯特風衣α,غطاء درع الربيع α
Blossom Boots α,ブロッサムブーツα,Bottes Printemps α,Stivali floreali α,Blüten-Stiefel α,Botas de flores α,Botas Florescer α,Buty kwiecia α,Цветочные сапоги α,블로섬부츠α,巴魯特靴α,حذاء الربيع α
Kirin Horn γ,,,,,,,,,,,
Kirin Jacket γ,,,,,,,,,,,
Kirin Longarms γ,,,,,,,,,,,
Kirin Hoop γ,,,,,,,,,,,
Kirin Leg Guards γ,,,,,,,,,,,
Dante's Hair α,ダンテウィッグα,Coiffure de Dante α,Capelli di Dante α,Dantes Haar α,Peluca de Dante α,Cabelo do Dante α,Włosy Dantego α,Волосы Данте α,단테 위그α,但丁假髮α,شعر دانتي α
Dante's Coat α,ダンテコートα,Manteau de Dante α,Cappotto di Dante α,Dantes Mantel α,Gabardina de Dante α,Jaqueta do Dante α,Płaszcz Dantego α,Плащ Данте α,단테 코트α,但丁風衣α,معطف دانتي α
Dante's Gloves α,ダンテグローブα,Gants de Dante α,Guanti di Dante α,Dantes Handschuhe α,Guantes de Dante α,Luvas do Dante α,Rękawice Dantego α,Перчатки Данте α,단테 글러브α,但丁手套α,قفازات دانتي α
Dante's Belt α,ダンテベルトα,Ceinture de Dante α,Cintura di Dante α,Dantes Gürtel α,Cinturón de Dante α,Cinto do Dante α,Pas Dantego α,Ремень Данте α,단테 벨트α,但丁皮帶α,حزام دانتي α
Dante's Leather Boots α,ダンテレザーα,Bottes de Dante α,Stivali di Dante α,Dantes Lederstiefel α,Botas de Dante α,Bot. Couro do Dante α,Skórzane Buty Dantego α,Сапоги Данте α,단테 레더α,但丁皮褲靴α,حذاء دانتي الجلدي α
Empress Crown α,エンプレスセクターα,Couronne Imperatrix α,Corona dell'imperatrice α,Kaiserin-Krone α,Corona de emperatriz α,Coroa de Imperatriz α,Korona Luny α,Корона императрицы α,엠프리스섹터α,皇后琴弦α,تاج الإمبراطورة α
Empress Mail α,エンプレスメイルα,Armure Imperatrix α,Cotta dell'imperatrice α,Kaiserin-Panzerung α,Cota de emperatriz α,Armadura da Imperatriz α,Zbroja Luny α,Кольчуга императрицы α,엠프리스메일α,皇后鎧甲α,درع الإمبراطورة α
Empress Vambraces α,エンプレスアームα,Gants Imperatrix α,Parabraccia dell'imperatrice α,Kaiserin-Armschienen α,Brazales de emperatriz α,Avambraços Imperatriz α,Zarękawia Luny α,Наручи императрицы α,엠프리스암α,皇后腕甲α,درع ساعد الإمبراطورة α
Empress Coil α,エンプレスコイルα,Ceinture Imperatrix α,Falda dell'imperatrice α,Kaiserin-Hüftring α,Faja de emperatriz α,Cinturão de Imperatriz α,Pas Luny α,Пояс императрицы α,엠프리스코일α,皇后腰甲α,لفيفة الإمبراطورة α
Empress Greaves α,エンプレスグリーヴα,Cuissards Imperatrix α,Schinieri dell'imperatrice α,Kaiserin-Beinschienen α,Grebas de emperatriz α,Grevas da Imperatriz α,Nagolenice Luny α,Поножи императрицы α,엠프리스그리브α,皇后護腿α,درع ساق الإمبراطورة α
Empress Crown β,エンプレスセクターβ,Couronne Imperatrix β,Corona dell'imperatrice β,Kaiserin-Krone β,Corona de emperatriz β,Coroa de Imperatriz β,Korona Luny β,Корона императрицы β,엠프리스섹터β,皇后琴弦β,تاج الإمبراطورة β
Empress Mail β,エンプレスメイルβ,Armure Imperatrix β,Cotta dell'imperatrice β,Kaiserin-Panzerung β,Cota de emperatriz β,Armadura Imperatriz β,Zbroja Luny β,Кольчуга императрицы β,엠프리스메일β,皇后鎧甲β,درع الإمبراطورة β
Empress Vambraces β,エンプレスアームβ,Gants Imperatrix β,Parabraccia dell'imperatrice β,Kaiserin-Armschienen β,Brazales de emperatriz β,Avambraços Imperatriz β,Zarękawia Luny β,Наручи императрицы β,엠프리스암β,皇后腕甲β,درع ساعد الإمبراطورة β
Empress Coil β,エンプレスコイルβ,Ceinture Imperatrix β,Falda dell'imperatrice β,Kaiserin-Hüftring β,Faja de emperatriz β,Cinturão de Imperatriz β,Pas Luny β,Пояс императрицы β,엠프리스코일β,皇后腰甲β,لفيفة الإمبراطورة β
Empress Greaves β,エンプレスグリーヴβ,Cuissards Imperatrix β,Schinieri dell'imperatrice β,Kaiserin-Beinschienen β,Grebas de emperatriz β,Grevas da Imperatriz β,Nagolenice Luny β,Поножи императрицы β,엠프리스그리브β,皇后護腿β,درع ساق الإمبراطورة β
Sealed Eyepatch α,封印の眼帯α,Cache-œil interdit α,Benda nera α,Dichte Augenklappe α,Parche de ojo α,Tapa-olho Selado α,Zapieczętowana opaska α,Повязка с печатью α,봉인의 안대α,封印的眼罩α,رقعة عين مذهلة α
Shadow Shades α,シャドウアイα,Lunettes teintées α,Occhiali del buio α,Schatten-Sonnenbrille α,Gafas oscuras α,Óculos Escuros Sombrios α,Okulary cienia α,Теневые очки α,섀도우아이α,墨鏡α,ألوان ظلال α
Kulu-Ya-Ku Head α,クルルフェイクα,Tête Kulu-Ya-Ku α,Testa di Kulu-Ya-Ku α,Kulu-Ya-Ku-Kopf α,Cabeza Kulu-Ya-Ku α,Elmo Kulu-Ya-Ku α,Głowa Kulu-Ya-Ku α,Голова кулу-йа-ку α,쿠루루페이크α,扒手龍頭套α,رأس كولو-يا-كو α
Wiggler Head α,ユラユラフェイクα,Tête de tortilleur α,Testa di tremogliola α,Wackelwurm-Kopf α,Cabeza de gorgasia α,Cabeça Treme-treme α,Głowa pełzacza α,Голова ползуна α,흔들흔들 페이크α,搖曳鰻頭套α,عتاد رأس دودة ضخمة α
